INDEX,targetlat,targetlon,GPSINDEX,GPS_TIME,Date_time,DATE_only,Source,RE_SIGHTING,RESIGHTING_no,SPECIES,groupid,RADIALDIST,ESTIMATEDA,ASPECTVALU,THEO,BINOC,photoid,LOWNUMBER,BESTNUMBER,HIGHNUMBER,CALVES,CUE,BEHAVIOUR,COMMENT,DATE,BUTTONREF,vardir,#_SUB_GR,#_ANIMAL,SPAC,CALF_ASSOC,LINE,SYN,MIL,DIST,BR,SH,LOG,TS,IC,TORPEDO,FLUKES,HB,PAIRED,RESIGHTING,TIME,year,vessel,focal_follow,interval,SEA_Land_no,,,,
973,38.589598,-27.238055,1472218,8/17/15 14:46,8/17/15 14:46,8/17/15,sea,resighting,619,Gg,,110,245,325,0,0,0,,6,,0,,NT    ,log van tag                                                                                          ,8/17/15 14:46,5245,0,2,2,2,0,0,0,20,100,,,1,,,,,,0,6536,14:46:24,2015,orion,,,,,,,
974,38.589901,-27.239129,1472345,8/17/15 14:48,8/17/15 14:48,8/17/15,sea,resighting,619,Gg,,130,230,310,0,0,0,,6,,0,,NT    ,tag arch out                                                                                         ,8/17/15 14:48,5246,0,2,12,3,0,0,0,0,75,0,,,,,,,,0,6537,14:48:33,2015,orion,,,,,,,
975,38.590289,-27.240858,1472509,8/17/15 14:51,8/17/15 14:51,8/17/15,sea,resighting,619,Gg,,100,210,310,0,0,0,,6,,0,,NT    ,mk group also gs3 paired                                                                             ,8/17/15 14:51,5247,0,2,12,3,0,0,0,0,200,0,,,,,,,,0,6538,14:51:19,2015,orion,,,,,,,
976,38.590874,-27.242113,1472615,8/17/15 14:53,8/17/15 14:53,8/17/15,sea,resighting,619,Gg,,90,205,300,0,0,0,,12,14,0,,NT    ,group merged                                                                                         ,8/17/15 14:53,5248,0,1,12,3,0,0,2,0,0,0,,,,,,,,-1,6539,14:53:07,2015,orion,,,,,,,
977,38.591173,-27.243883,1472768,8/17/15 14:55,8/17/15 14:55,8/17/15,sea,resighting,619,Gg,,80,205,300,0,0,0,,12,,0,,NT    ,,8/17/15 14:55,5249,0,1,12,3,0,0,1,0,0,0,,,,,,,,0,6540,14:55:44,2015,orion,,,,,,,
978,38.590393,-27.24474,1472957,8/17/15 14:58,8/17/15 14:58,8/17/15,sea,resighting,619,Gg,,70,160,235,0,0,0,,15,17,0,,RE    ,620 tag pluas 2 also present since last few resights                                                 ,8/17/15 14:58,5250,0,1,12,2,0,0,4,30,0,,,,,,,,,0,6541,14:58:58,2015,orion,,,,,,,
979,38.588439,-27.24484,1473213,8/17/15 15:03,8/17/15 15:03,8/17/15,sea,resighting,619,Gg,,150,150,260,0,0,0,,2,,0,,RE    ,1x 2 mk; 1x tag 1 plus 1; 1x 8 marbel/white 618; 1x 619 (3); 1x 2 mk                                 ,8/17/15 15:03,5251,0,5,21,2,0,0,0,0,50,0,,,,,,,,0,6542,15:03:19,2015,orion,,,,,,,
980,38.588422,-27.245094,1473363,8/17/15 15:05,8/17/15 15:05,8/17/15,sea,resighting,619,Gg,,80,120,210,0,0,0,,6,,0,,RE    ,618 together                                                                                         ,8/17/15 15:05,5252,0,4,20,1,0,2,4,0,30,,,2,,,,,,-1,6543,15:05:52,2015,orion,,,,,,,
981,38.588372,-27.24594,1473494,8/17/15 15:08,8/17/15 15:08,8/17/15,sea,resighting,619,Gg,,30,180,170,0,0,0,,3,,0,,RE    ,in aggr with 618 and mks                                                                             ,8/17/15 15:08,5253,0,4,20,2,0,0,0,0,100,0,,,,,,,,0,6544,15:08:05,2015,orion,,,,,,,
983,38.589774,-27.243029,1473752,8/17/15 15:12,8/17/15 15:12,8/17/15,sea,resighting,619,Gg,,140,30,80,0,0,0,,6,,0,,RE    ,veld v sgrs waaiert uit elkaar; 619 not seen; paar losse mks                                         ,8/17/15 15:12,5255,0,4,20,2,0,0,1,0,70,0,,,,,,,,0,6546,15:12:29,2015,orion,,,,,,,
984,38.591073,-27.241648,1473953,8/17/15 15:15,8/17/15 15:15,8/17/15,sea,resighting,619,Gg,,110,0,90,0,0,0,,6,,0,,RE    ,618 + 1 mk seen                                                                                      ,8/17/15 15:15,5256,0,2,8,2,0,0,0,0,100,,,1,,,,,,0,6547,15:15:52,2015,orion,,,,,,,
985,38.590869,-27.24033,1474085,8/17/15 15:18,8/17/15 15:18,8/17/15,sea,resighting,619,Gg,,80,30,110,0,0,0,,6,,0,,RE    ,,8/17/15 15:18,5257,0,2,8,3,0,0,0,0,70,0,,,,,,,,0,6548,15:18:06,2015,orion,,,,,,,
986,38.591042,-27.239073,1474214,8/17/15 15:20,8/17/15 15:20,8/17/15,sea,resighting,619,Gg,,90,30,110,0,0,0,,6,,0,,RE    ,"2 mk behind since start, probably 618                                                                ",8/17/15 15:20,5258,0,2,10,2,0,0,1,0,50,0,,,,,,,,0,6549,15:20:18,2015,orion,,,,,,,
987,38.590676,-27.237939,1474371,8/17/15 15:22,8/17/15 15:22,8/17/15,sea,resighting,619,Gg,,70,60,150,0,0,0,,6,,0,,RE    ,,8/17/15 15:22,5259,0,2,10,2,0,0,1,0,40,0,,,,,,,,-1,6550,15:22:59,2015,orion,,,,,,,
988,38.589938,-27.237294,1474512,8/17/15 15:25,8/17/15 15:25,8/17/15,sea,resighting,619,Gg,,60,95,180,0,0,0,,10,,0,,RE    ,sgr = 3rd mk pair at 100 m also resting                                                              ,8/17/15 15:25,5260,0,2,12,2,0,0,1,0,100,,,,,,,,,-1,6551,15:25:21,2015,orion,,,,,,,
989,38.588842,-27.236885,1474683,8/17/15 15:28,8/17/15 15:28,8/17/15,sea,resighting,619,Gg,,65,120,175,0,0,0,13,15,17,-1,,RE    ,tag 1 40 m van tag 3; 620 is back with group                                                         ,8/17/15 15:28,5261,0,2,17,2,0,0,0,10,100,0,,,,,,,,0,6552,15:28:14,2015,orion,,,,,,,
990,38.586733,-27.238245,1475045,8/17/15 15:34,8/17/15 15:34,8/17/15,sea,resighting,619,Gg,,40,170,210,0,0,0,,17,19,-1,,RE    ,4 MK INCL 618 ANIMALS; FL = 4 FLSL; 618 619 620                                                      ,8/17/15 15:34,5262,0,2,19,2,0,0,1,,,,,,,,,4,,0,6553,15:34:23,2015,orion,,,,,,,
991,38.582925,-27.236591,1475456,8/17/15 15:41,8/17/15 15:41,8/17/15,sea,resighting,619,Gg,,150,125,190,0,0,0,,16,,-1,,RE    ,RESTING FIELD; SGR = 3X 620                                                                          ,8/17/15 15:41,5263,0,2,19,2,0,0,2,0,,,,,,,,,,-1,6554,15:41:21,2015,orion,,,,,,,
992,38.582425,-27.235391,1475686,8/17/15 15:45,8/17/15 15:45,8/17/15,sea,resighting,619,Gg,,80,95,180,0,0,0,,19,,0,,RE    ,FIELD RESTING 618 619 620                                                                            ,8/17/15 15:45,5264,0,1,17,2,0,0,0,10,0,0,,,,,,,,0,6555,15:45:14,2015,orion,,,,,,,
993,38.581465,-27.234254,1475914,8/17/15 15:49,8/17/15 15:49,8/17/15,sea,resighting,619,Gg,,90,105,170,0,0,0,,19,,-1,,RE    ,,8/17/15 15:49,5265,0,1,19,2,0,0,2,0,0,0,,,,,,,,-1,6556,15:49:06,2015,orion,,,,,,,
994,38.581067,-27.2329,1476062,8/17/15 15:51,8/17/15 15:51,8/17/15,sea,resighting,619,Gg,,90,75,155,0,0,0,,19,,-1,,RE    ,ARCH MORE                                                                                            ,8/17/15 15:51,5266,0,1,19,2,0,0,0,0,0,0,,,,,,,,-1,6557,15:51:36,2015,orion,,,,,,,
995,38.58078,-27.231189,1476210,8/17/15 15:54,8/17/15 15:54,8/17/15,sea,resighting,619,Gg,,90,60,125,0,0,0,,6,,0,,RE    ,"618, 619 AND 620 SGRS CLOSE TGETHER                                                                  ",8/17/15 15:54,5267,0,3,19,1,0,0,1,0,40,,,,,,,,,0,6558,15:54:06,2015,orion,,,,,,,
996,38.580313,-27.229452,1476347,8/17/15 15:56,8/17/15 15:56,8/17/15,sea,resighting,619,Gg,,90,70,130,0,0,0,,19,,-1,,RE    ,,8/17/15 15:56,5268,0,1,19,2,0,0,1,10,0,0,,,,,,,,-1,6559,15:56:26,2015,orion,,,,,,,
997,38.580215,-27.22867,1476445,8/17/15 15:58,8/17/15 15:58,8/17/15,sea,resighting,619,Gg,,80,70,140,0,0,0,,19,,0,,RE    ,,8/17/15 15:58,5269,0,1,19,2,0,0,2,0,0,0,,,,,,,,-1,6560,15:58:06,2015,orion,,,,,,,
998,38.579631,-27.226809,1476600,8/17/15 16:00,8/17/15 16:00,8/17/15,sea,resighting,619,Gg,,90,90,150,0,0,0,,19,,-1,,RE    ,PAIRED CLUSTER OF 618 619 AND 620 W ANIMALS CLOSE TO THEIR GR MATES                                  ,8/17/15 16:00,5270,0,1,19,2,0,0,2,0,0,0,,,,,,,,-1,6561,16:00:43,2015,orion,,,,,,,
999,38.578598,-27.224559,1476783,8/17/15 16:03,8/17/15 16:03,8/17/15,sea,resighting,619,Gg,,60,70,150,0,0,0,,19,,-1,,ST    ,,8/17/15 16:03,5271,0,1,19,2,0,0,2,0,0,0,,,,,,,,-1,6562,16:03:49,2015,orion,,,,,,,
1000,38.578304,-27.223564,1476883,8/17/15 16:05,8/17/15 16:05,8/17/15,sea,resighting,619,Gg,,60,30,170,0,0,0,,19,,0,,NT    ,RESTART; TURN AND INCREASE SPEED                                                                     ,8/17/15 16:05,5272,-1,1,19,2,0,0,,,,,,,,,,,,0,6563,16:05:33,2015,orion,,,,,,,
1001,38.578545,-27.223768,1476968,8/17/15 16:06,8/17/15 16:06,8/17/15,sea,resighting,619,Gg,,90,335,335,0,0,0,,19,,-1,,NT    ,TURN AND SPEED UP                                                                                    ,8/17/15 16:06,5273,0,1,19,2,0,0,2,0,0,,,,,,,,,-1,6564,16:06:59,2015,orion,,,,,,,
1002,38.580059,-27.224216,1477158,8/17/15 16:10,8/17/15 16:10,8/17/15,sea,resighting,619,Gg,,70,290,335,0,0,0,,19,,-1,,NT    ,,8/17/15 16:10,5274,0,1,19,2,0,0,2,0,0,0,,,,,,,,-1,6565,16:10:14,2015,orion,,,,,,,
1003,38.580957,-27.224866,1477262,8/17/15 16:12,8/17/15 16:12,8/17/15,sea,resighting,619,Gg,,80,280,340,0,0,0,,19,,-1,,NT    ,BAD                                                                                                  ,8/17/15 16:12,5275,0,1,19,2,0,0,0,0,0,0,,,,,,,,-1,6566,16:12:01,2015,orion,,,,,,,
1004,38.582702,-27.22576,1477436,8/17/15 16:14,8/17/15 16:14,8/17/15,sea,resighting,619,Gg,,70,270,335,0,0,0,,6,,0,,NT    ,3 MARBLE LEFT BEHIND NEAR ATLANTIDA; 618 TOGTHER 4 MK; 619 TOGETHER                                  ,8/17/15 16:14,5276,0,3,16,2,0,0,0,0,50,0,,,,,,,,0,6567,16:14:58,2015,orion,,,,,,,
1005,38.584934,-27.226668,1477658,8/17/15 16:18,8/17/15 16:18,8/17/15,sea,resighting,619,Gg,,105,300,330,0,0,0,,6,,0,,NT    ,,8/17/15 16:18,5277,0,2,14,3,0,0,0,,60,0,,,,,,,,-1,6568,16:18:45,2015,orion,,,,,,,
1006,38.586059,-27.229206,1477956,8/17/15 16:23,8/17/15 16:23,8/17/15,sea,resighting,619,Gg,,110,195,240,0,0,0,,6,,0,,NT    ,6 TS BY CALF IN GR 618; 3RD SGR APPR FROM BEHIND (ATL DIR); SPREAD OUT IN PAIRS                      ,8/17/15 16:23,5278,0,2,14,3,0,0,0,0,100,0,,,,,,,,0,6569,16:23:47,2015,orion,,,,,,,
1007,38.585177,-27.230003,1478156,8/17/15 16:27,8/17/15 16:27,8/17/15,sea,resighting,619,Gg,,125,150,350,0,0,0,,7,,0,,ST    ,WHITE AND VLEK TURN TO PCIK UP REST; ALL TURN TOWARDS LAND; 619 FRONT REST FLLOW                     ,8/17/15 16:27,5279,0,2,19,2,0,0,0,10,40,0,,,,,,,,0,6570,16:27:10,2015,orion,,,,,,,
1008,38.587111,-27.229814,1478319,8/17/15 16:29,8/17/15 16:29,8/17/15,sea,resighting,619,Gg,,65,40,325,0,0,0,,6,,0,,NT    ,"618 TO LAND; REST STAYS BEHID, SOME IC IN GROUP                                                      ",8/17/15 16:29,5280,0,2,19,2,0,0,0,0,150,0,,,,,,,,0,6571,16:29:55,2015,orion,,,,,,,
1009,38.58905,-27.229482,1478560,8/17/15 16:33,8/17/15 16:34,8/17/15,sea,resighting,619,Gg,,100,37,300,0,0,0,,6,,0,,NT    ,REST 619 AND 620 MOVES WEST SOUTH OF OUR LOCATION                                                    ,8/17/15 16:34,5281,0,1,6,2,0,0,1,0,300,0,,,,,,,,0,6572,16:34:00,2015,orion,,,,,,,
1010,38.590143,-27.230532,1478734,8/17/15 16:36,8/17/15 16:36,8/17/15,sea,resighting,619,Gg,,135,30,320,0,0,0,,6,,0,,NT    ,,8/17/15 16:36,5282,0,1,6,2,0,0,0,0,500,0,,,,,,,,-1,6573,16:36:56,2015,orion,,,,,,,
1011,38.591146,-27.231221,1478887,8/17/15 16:39,8/17/15 16:39,8/17/15,sea,resighting,619,Gg,,135,30,320,0,0,0,,6,,0,,NT    ,"REST TRAILING 300 M BEHIND, 618 AND 620                                                              ",8/17/15 16:39,5283,0,1,6,2,0,0,1,0,300,0,,,,,,,,-1,6574,16:39:32,2015,orion,,,,,,,
1012,38.592061,-27.231509,1478998,8/17/15 16:41,8/17/15 16:41,8/17/15,sea,resighting,619,Gg,,125,30,322,0,0,0,,6,,0,,NT    ,,8/17/15 16:41,5284,0,1,6,2,0,0,0,0,300,0,,,,,,,,0,6575,16:41:24,2015,orion,,,,,,,
1013,38.593197,-27.232031,1479124,8/17/15 16:43,8/17/15 16:43,8/17/15,sea,resighting,619,Gg,,135,40,225,0,0,0,,6,,0,,NT    ,2ND SGR = MAYBE 620 BUT NO GOOD VIS                                                                  ,8/17/15 16:43,5285,0,2,9,2,0,0,2,0,,0,,,,,,,,0,6576,16:43:33,2015,orion,,,,,,,
1014,38.593963,-27.23318,1479305,8/17/15 16:46,8/17/15 16:46,8/17/15,sea,resighting,619,Gg,,100,40,325,0,0,0,,6,,0,,NT    ,,8/17/15 16:46,5286,0,2,9,2,0,0,0,0,50,0,,,,,,,,0,6577,16:46:38,2015,orion,,,,,,,
1015,38.595422,-27.234106,1479521,8/17/15 16:50,8/17/15 16:50,8/17/15,sea,resighting,619,Gg,,90,40,220,0,0,0,,6,,0,,NT    ,,8/17/15 16:50,5287,0,2,9,2,0,0,0,0,30,0,,,,,,,,0,6578,16:50:16,2015,orion,,,,,,,
1016,38.596471,-27.234965,1479674,8/17/15 16:52,8/17/15 16:52,8/17/15,sea,resighting,619,Gg,,100,30,325,0,0,0,,6,,0,,NT    ,,8/17/15 16:52,5288,0,2,9,2,0,0,0,0,40,0,,,,,,,,-1,6579,16:52:53,2015,orion,,,,,,,
1017,38.598076,-27.23596,1479892,8/17/15 16:56,8/17/15 16:56,8/17/15,sea,resighting,619,Gg,,90,30,320,0,0,0,,9,,0,,,NOT 620 LIKELY                                                                                       ,8/17/15 16:56,5289,0,,,,0,,,,,,,,,,,,,0,6580,16:56:35,2015,orion,,,,,,,
1018,38.598995,-27.235922,1480041,8/17/15 16:59,8/17/15 16:59,8/17/15,sea,resighting,619,Gg,,110,60,350,0,0,0,,9,,0,,ST    ,,8/17/15 16:59,5290,0,1,9,2,0,0,0,0,0,0,,,,,,,,0,6581,16:59:06,2015,orion,,,,,,,
1019,38.600672,-27.235433,1480274,8/17/15 17:03,8/17/15 17:03,8/17/15,sea,resighting,619,Gg,,125,40,330,0,0,0,,9,,0,,ST    ,,8/17/15 17:03,5291,0,1,9,3,0,0,2,0,0,0,,,,,,,,-1,6582,17:03:05,2015,orion,,,,,,,
1020,38.601741,-27.237496,1480556,8/17/15 17:07,8/17/15 17:07,8/17/15,sea,resighting,619,Gg,,120,340,275,0,0,0,,9,,0,,NT    ,,8/17/15 17:07,5292,0,1,9,2,0,0,1,0,0,0,,,,,,,,0,6583,17:07:51,2015,orion,,,,,,,
1021,38.601295,-27.239682,1480750,8/17/15 17:11,8/17/15 17:11,8/17/15,sea,resighting,619,Gg,,60,0,260,0,0,0,,9,,0,,NT    ,,8/17/15 17:11,5293,0,1,9,2,0,0,1,0,0,0,,,,,,,,0,6584,17:11:08,2015,orion,,,,,,,
1022,38.601122,-27.241376,1480932,8/17/15 17:14,8/17/15 17:14,8/17/15,sea,resighting,619,Gg,,140,345,260,0,0,0,,9,,0,,NT    ,,8/17/15 17:14,5294,0,1,9,2,0,0,0,0,0,0,,,,,,,,0,6585,17:14:12,2015,orion,,,,,,,
1023,38.600355,-27.242811,1481079,8/17/15 17:16,8/17/15 17:16,8/17/15,sea,resighting,619,Gg,,70,320,235,0,0,0,,9,,0,,ST    ,,8/17/15 17:16,5295,0,1,9,2,0,0,0,0,0,0,,,,,,,,0,6586,17:16:41,2015,orion,,,,,,,
1024,38.598839,-27.243635,1481267,8/17/15 17:19,8/17/15 17:19,8/17/15,sea,resighting,619,Gg,,120,315,205,0,0,0,,6,,0,,ST    ,"were 6 all along, never 9 for the last resights                                                      ",8/17/15 17:19,5296,0,,,3,0,0,0,0,0,0,,,,,,,,0,6587,17:19:52,2015,orion,,,,,,,
1025,38.598268,-27.241317,1481440,8/17/15 17:22,8/17/15 17:22,8/17/15,sea,resighting,619,Gg,,85,35,120,0,0,0,,6,,0,,RE    ,,8/17/15 17:22,5297,0,1,6,3,0,0,0,0,0,0,,,,,,,,0,6588,17:22:48,2015,orion,,,,,,,
1026,38.597969,-27.239244,1481586,8/17/15 17:25,8/17/15 17:25,8/17/15,sea,resighting,619,Gg,,85,55,95,0,0,0,,6,,0,,RE    ,,8/17/15 17:25,5298,0,1,6,3,0,0,0,0,0,0,,,,,,,,0,6589,17:25:17,2015,orion,,,,,,,
1027,38.5973,-27.237,1481640,8/17/15 17:28,8/17/15 17:28,8/17/15,sea,resighting,619,Gg,,40,60,150,0,0,0,,6,,0,,RE    ,,8/17/15 17:28,5299,0,1,6,3,0,0,0,0,0,0,,,,,,,,0,6590,17:28:08,2015,orion,,,,,,,
1029,38.5952,-27.2352,1481640,8/17/15 17:31,8/17/15 17:31,8/17/15,sea,resighting,619,Gg,,50,65,140,0,0,0,,6,,0,,ST    ,,8/17/15 17:31,5301,0,1,6,2,0,0,0,0,0,0,,,,,,,,0,6592,17:31:47,2015,orion,,,,,,,
1030,38.5945,-27.2335,1481640,8/17/15 17:36,8/17/15 17:36,8/17/15,sea,resighting,619,Gg,,90,5,145,0,0,0,,6,,0,,RE    ,FL = FLIPPERSLAP; VERY SPREAD OUT BUT ALL IN SAME DIRECTION                                          ,8/17/15 17:36,5302,0,1,6,4,0,0,0,0,0,,,,,,,2,,0,6593,17:36:34,2015,orion,,,,,,,
1031,38.5939,-27.2341,1481640,8/17/15 17:39,8/17/15 17:39,8/17/15,sea,resighting,619,Gg,,90,295,175,0,0,0,,1,,0,,ST    ,ONLY 3 SEEN AT SURFACE                                                                               ,8/17/15 17:39,5303,0,2,3,5,0,0,0,0,100,0,,,,,,,,0,6594,17:39:36,2015,orion,,,,,,,
1032,38.5921,-27.2342,1481640,8/17/15 17:42,8/17/15 17:42,8/17/15,sea,resighting,619,Gg,,125,230,140,0,0,0,,1,,0,,RE    ,"15 FL SLAPS IN 2ND SGR, 2 ANIMALS W SAME DIR 100 M AHEAD                                             ",8/17/15 17:42,5304,0,2,3,5,0,0,0,0,100,0,,,,,,,,0,6595,17:42:22,2015,orion,,,,,,,
1033,38.591316,-27.23506,1481712,8/17/15 17:46,8/17/15 17:46,8/17/15,sea,resighting,619,Gg,,135,270,210,0,0,0,,1,,0,,ST    ,"ONE ANIMAL UP WITH SPLASH FAR BEHIND IT, DIR SW, NOT FOCAL GROUP                                     ",8/17/15 17:46,5305,-1,2,3,5,0,0,0,0,140,,,,,,,,,0,6596,17:46:12,2015,orion,,,,,,,
1035,38.590571,-27.237191,1481911,8/17/15 17:49,8/17/15 17:49,8/17/15,sea,resighting,619,Gg,,105,295,215,0,0,0,,1,,0,,ST    ,2 OTHERS STILL AT 250 M; ONE OTHER AT 350 M                                                          ,8/17/15 17:49,5307,0,1,1,5,0,0,0,0,250,0,,,,,,,,0,6598,17:49:35,2015,orion,,,,,,,
1036,38.58952,-27.237413,1482056,8/17/15 17:52,8/17/15 17:52,8/17/15,sea,resighting,619,Gg,,60,335,210,0,0,0,,1,,0,,RE    ,,8/17/15 17:52,5308,0,1,1,5,0,0,0,0,300,0,,,,,,,,0,6599,17:52:01,2015,orion,,,,,,,
1037,38.58863,-27.238052,1482194,8/17/15 17:54,8/17/15 17:54,8/17/15,sea,resighting,619,Gg,,55,260,185,0,0,0,,1,,0,,RE    ,,8/17/15 17:54,5309,0,1,1,5,0,0,0,0,300,0,,,,,,,,0,6600,17:54:21,2015,orion,,,,,,,
1038,38.584643,-27.237728,1482520,8/17/15 17:59,8/17/15 17:59,8/17/15,sea,resighting,619,Gg,,160,210,200,0,0,0,,1,,0,,ST    ,,8/17/15 17:59,5310,0,,,5,0,,,,,0,,,,,,,,0,6601,17:59:52,2015,orion,,,,,,,
1039,38.583022,-27.235581,1482647,8/17/15 18:02,8/17/15 18:02,8/17/15,sea,resighting,619,Gg,,65,250,190,0,0,0,,1,,0,,,DISTANCE IN PREV RESIGHT WAS 300M                                                                    ,8/17/15 18:02,5311,0,2,3,5,0,,,,200,0,,,,,,,,0,6602,18:02:02,2015,orion,,,,,,,
1040,38.580572,-27.234119,1482840,8/17/15 18:05,8/17/15 18:05,8/17/15,sea,resighting,619,Gg,,75,240,180,0,0,0,3,3,5,0,,RE    ,,8/17/15 18:05,5312,0,1,3,3,0,0,0,0,0,0,,,,,,,,0,6603,18:05:18,2015,orion,,,,,,,
1041,38.579097,-27.234456,1483077,8/17/15 18:09,8/17/15 18:09,8/17/15,sea,resighting,619,Gg,,80,350,290,0,0,0,3,3,3,0,,ST    ,,8/17/15 18:09,5313,0,1,3,3,0,2,0,0,,0,,,,,,,,0,6604,18:09:18,2015,orion,,,,,,,
1042,38.579286,-27.234875,1483233,8/17/15 18:11,8/17/15 18:11,8/17/15,sea,resighting,619,Gg,,85,50,130,0,0,0,,1,,0,,,,8/17/15 18:11,5314,0,2,3,5,0,,,,125,0,,,,,,,,0,6605,18:11:57,2015,orion,,,,,,,
1043,38.575796,-27.234102,1483545,8/17/15 18:17,8/17/15 18:17,8/17/15,sea,resighting,619,Gg,,120,140,220,0,0,0,,4,,0,,,MERGE W 5 MK AND 3 MARB OF 620                                                                       ,8/17/15 18:17,5315,0,4,17,2,0,0,,,,,,,,,,,,0,6606,18:17:14,2015,orion,,,,,,,
1044,38.581166,-27.240931,1486246,8/17/15 19:03,8/17/15 19:03,8/17/15,sea,resighting,619,Gg,,155,30,330,0,0,0,,6,,0,,NT    ,dist to at least 2 mc of 618                                                                         ,8/17/15 19:03,5317,0,1,6,2,0,0,2,0,500,0,,,,,,,,0,6607,19:03:16,2015,orion,,,,,,,
1045,38.580606,-27.241511,1486246,8/17/15 19:08,8/17/15 19:08,8/17/15,sea,resighting,619,Gg,,75,30,340,0,0,0,,2,,0,,NT    ,"white no1, leads, hem tag, then 4 line 2 in back 2 pairs                                             ",8/17/15 19:08,5318,0,2,6,3,0,0,0,0,20,0,,,,,,,,0,6608,19:08:07,2015,orion,,,,,,,
1046,38.580525,-27.241402,1486246,8/17/15 19:11,8/17/15 19:11,8/17/15,sea,resighting,619,Gg,,75,40,320,0,0,0,,2,,0,,NT    ,same formation                                                                                       ,8/17/15 19:11,5319,0,2,6,3,0,0,0,0,20,0,,,,,,,,0,6609,19:11:35,2015,orion,,,,,,,
1047,38.580633,-27.241663,1486246,8/17/15 19:14,8/17/15 19:14,8/17/15,sea,resighting,619,Gg,,70,20,300,0,0,0,,6,,0,,NT    ,DIST TO MC 618                                                                                       ,8/17/15 19:14,5320,0,1,6,2,0,0,1,0,300,0,,,,,,,,0,6610,19:14:42,2015,orion,,,,,,,
1048,38.580641,-27.241474,1486246,8/17/15 19:17,8/17/15 19:17,8/17/15,sea,resighting,619,Gg,,80,30,300,0,0,0,,6,,0,,,,8/17/15 19:17,5321,0,1,6,,0,,,,,,,,,,,,,0,6611,19:17:32,2015,orion,,,,,,,
1049,38.585116,-27.248694,1486347,8/17/15 19:21,8/17/15 19:21,8/17/15,sea,resighting,619,Gg,,75,20,310,0,0,0,,6,,0,,NT    ,,8/17/15 19:21,5322,0,1,6,2,0,0,0,0,300,0,,,,,,,,0,6612,19:21:38,2015,orion,,,,,,,
1050,38.585802,-27.250101,1486586,8/17/15 19:25,8/17/15 19:25,8/17/15,sea,resighting,619,Gg,,70,20,320,0,0,0,,6,,0,,NT    ,"log no 1 white, 2 pairs                                                                              ",8/17/15 19:25,5323,0,1,6,2,0,2,0,0,300,,,1,,,,,,-1,6613,19:25:40,2015,orion,,,,,,,
1051,38.586019,-27.251343,1486794,8/17/15 19:29,8/17/15 19:29,8/17/15,sea,resighting,619,Gg,,70,55,330,0,0,0,,6,,0,,NT    ,dist to 618 mc pairs                                                                                 ,8/17/15 19:29,5324,0,1,6,2,0,2,0,0,300,0,,,,,,,,0,6614,19:29:10,2015,orion,,,,,,,
1052,38.58668,-27.252884,1486988,8/17/15 19:32,8/17/15 19:32,8/17/15,sea,resighting,619,Gg,,50,30,310,0,0,0,,6,,0,,NT    ,,8/17/15 19:32,5325,0,1,6,2,0,2,0,0,300,0,,,,,,,,-1,6615,19:32:28,2015,orion,,,,,,,
1053,38.587121,-27.25532,1487285,8/17/15 19:37,8/17/15 19:37,8/17/15,sea,resighting,619,Gg,,70,10,350,0,0,0,,6,,0,,ST    ,same compotion white leads the group                                                                 ,8/17/15 19:37,5326,0,1,6,2,0,2,0,0,250,0,,,,,,,,-1,6616,19:37:31,2015,orion,,,,,,,
1054,38.587533,-27.257455,1487512,8/17/15 19:41,8/17/15 19:41,8/17/15,sea,resighting,619,Gg,,65,25,310,0,0,0,,6,,0,,NT    ,"pairs gister and J, percy and vlek                                                                   ",8/17/15 19:41,5327,0,1,6,2,0,0,0,0,225,0,,,,,,,,-1,6617,19:41:21,2015,orion,,,,,,,
1055,38.586972,-27.260747,1487888,8/17/15 19:47,8/17/15 19:47,8/17/15,sea,resighting,619,Gg,,60,200,320,0,0,0,,6,,0,,NT    ,"dist to 618, boat passed on topof diving animals before or after coursechange of group               ",8/17/15 19:47,5328,0,1,6,2,0,0,0,0,210,0,,,,,,,,0,6618,19:47:43,2015,orion,,,,,,,
1056,38.5865,-27.2628,1487981,8/17/15 19:53,8/17/15 19:53,8/17/15,sea,resighting,619,Gg,,20,150,260,0,0,0,,6,,0,,ST    ,mc pairs approaching closer                                                                          ,8/17/15 19:53,5329,0,2,16,2,0,0,1,0,30,,,2,,,,,,0,6619,19:53:43,2015,orion,,,,,,,
1057,38.5862,-27.2642,1487981,8/17/15 19:56,8/17/15 19:56,8/17/15,sea,resighting,619,Gg,,25,230,270,0,0,0,,16,,-1,,NT    ,"merge with 618, tag mr white in front                                                                ",8/17/15 19:56,5330,0,1,16,2,0,0,3,0,0,,,,,,,,,-1,6620,19:56:22,2015,orion,,,,,,,
1058,38.5852,-27.2664,1487981,8/17/15 19:59,8/17/15 19:59,8/17/15,sea,resighting,619,Gg,,45,170,260,0,0,0,16,16,,0,,ST    ,check pics for pres tag 3 (620)                                                                      ,8/17/15 19:59,5331,0,1,16,2,0,0,2,0,0,0,,,,,,,,0,6621,19:59:49,2015,orion,,,,,,,
1060,38.58,-27.2654,1487981,8/17/15 20:10,8/17/15 20:10,8/17/15,sea,resighting,619,Gg,,60,30,70,0,0,0,19,19,21,-1,,RE    ,"ts vby calf; 5 mk; 619, 620                                                                          ",8/17/15 20:10,5333,0,1,19,3,0,0,4,10,0,,,2,3,,,,,-1,6623,20:10:22,2015,orion,,,,,,,
